index,session_id,region,trial_id,stimulus_family,time_bin,mean_rate_proxy,dispersion_proxy,population_spike_count,n_units
8296,session_1,VISp,36,natural_scenes,16,0.675,0.7641821503897869,27,40
8297,session_1,VISp,36,natural_scenes,17,0.8,1.0177904675803542,32,40
8298,session_1,VISp,36,natural_scenes,18,0.925,1.1410184384676159,37,40
8299,session_1,VISp,36,natural_scenes,19,0.8,1.2850221987506873,32,40
8300,session_1,VISp,36,natural_scenes,20,0.775,1.1206110970221697,31,40
8301,session_1,VISp,36,natural_scenes,21,0.575,0.7472170590486632,23,40
8302,session_1,VISp,36,natural_scenes,22,0.675,1.0225032129596565,27,40
8303,session_1,VISp,36,natural_scenes,23,0.55,0.6774764637788969,22,40
8304,session_1,VISp,36,natural_scenes,24,0.425,0.7472170590486632,17,40
8305,session_1,VISp,36,natural_scenes,25,0.25,0.49354811679282456,10,40
8306,session_1,VISp,36,natural_scenes,26,0.45,0.6774764637788968,18,40
8307,session_1,VISp,36,natural_scenes,27,0.4,0.7442084075352506,16,40
8308,session_1,VISp,36,natural_scenes,28,0.475,0.6400120191179104,19,40
8309,session_1,VISp,36,natural_scenes,29,0.3,0.46409548089225705,12,40
8310,session_1,VISp,37,drifting_gratings,0,0.6,0.7442084075352506,24,40
8311,session_1,VISp,37,drifting_gratings,1,0.25,0.4385290096535146,10,40
8312,session_1,VISp,37,drifting_gratings,2,0.725,0.8766925023004039,29,40
8313,session_1,VISp,37,drifting_gratings,3,0.9,0.9001424388708767,36,40
8314,session_1,VISp,37,drifting_gratings,4,1.1,0.9281909617845142,44,40
8315,session_1,VISp,37,drifting_gratings,5,1.375,1.2129113100939597,55,40
8316,session_1,VISp,37,drifting_gratings,6,1.1,1.10476822026741,44,40
8317,session_1,VISp,37,drifting_gratings,7,1.425,1.4302142568555316,57,40
8318,session_1,VISp,37,drifting_gratings,8,1.275,1.4673803624844952,51,40
8319,session_1,VISp,37,drifting_gratings,9,1.35,1.4060309658478638,54,40
8320,session_1,VISp,37,drifting_gratings,10,1.4,1.2969391975151656,56,40
8321,session_1,VISp,37,drifting_gratings,11,1.075,1.2276201701060805,43,40
8322,session_1,VISp,37,drifting_gratings,12,1.175,1.2380195102228024,47,40
8323,session_1,VISp,37,drifting_gratings,13,1.075,1.0225032129596565,43,40
8324,session_1,VISp,37,drifting_gratings,14,0.75,0.7762500258061847,30,40
8325,session_1,VISp,37,drifting_gratings,15,0.7,0.8227533512074423,28,40
8326,session_1,VISp,37,drifting_gratings,16,0.95,1.2184479408720688,38,40
8327,session_1,VISp,37,drifting_gratings,17,0.4,0.5905234531480935,16,40
8328,session_1,VISp,37,drifting_gratings,18,0.425,0.6751068291531578,17,40
8329,session_1,VISp,37,drifting_gratings,19,0.575,0.8439072740411041,23,40
8330,session_1,VISp,37,drifting_gratings,20,0.6,0.8101914936669333,24,40
8331,session_1,VISp,37,drifting_gratings,21,0.425,0.5006406152531231,17,40
8332,session_1,VISp,37,drifting_gratings,22,0.35,0.6621642835894568,14,40
8333,session_1,VISp,37,drifting_gratings,23,0.525,0.8161039400870708,21,40
8334,session_1,VISp,37,drifting_gratings,24,0.575,0.9577618139744829,23,40
8335,session_1,VISp,37,drifting_gratings,25,0.525,0.8161039400870708,21,40
8336,session_1,VISp,37,drifting_gratings,26,0.375,0.49029033784546006,15,40
8337,session_1,VISp,37,drifting_gratings,27,0.525,0.9333562268254528,21,40
8338,session_1,VISp,37,drifting_gratings,28,0.65,0.8022404524765275,26,40
8339,session_1,VISp,37,drifting_gratings,29,0.4,0.5905234531480936,16,40
8340,session_1,VISp,38,spontaneous,0,0.675,1.0472797485843368,27,40
8341,session_1,VISp,38,spontaneous,1,0.75,0.898717034272917,30,40
8342,session_1,VISp,38,spontaneous,2,0.675,0.9971112120675251,27,40
8343,session_1,VISp,38,spontaneous,3,0.475,0.6400120191179105,19,40
8344,session_1,VISp,38,spontaneous,4,0.5,0.7510676161988107,20,40
8345,session_1,VISp,38,spontaneous,5,0.475,0.750640751932333,19,40
8346,session_1,VISp,38,spontaneous,6,0.325,0.6155047959570696,13,40
8347,session_1,VISp,38,spontaneous,7,0.45,0.6774764637788968,18,40
8348,session_1,VISp,38,spontaneous,8,0.425,0.6751068291531577,17,40
8349,session_1,VISp,38,spontaneous,9,0.525,0.6788942744621109,21,40
8350,session_1,VISp,38,spontaneous,10,0.275,0.505736325340815,11,40
8351,session_1,VISp,38,spontaneous,11,0.425,0.6751068291531577,17,40
8352,session_1,VISp,38,spontaneous,12,0.45,0.597001052268969,18,40
8353,session_1,VISp,38,spontaneous,13,0.375,0.5856182356695512,15,40
8354,session_1,VISp,38,spontaneous,14,0.45,0.6774764637788968,18,40
8355,session_1,VISp,38,spontaneous,15,0.3,0.5638694156883471,12,40
8356,session_1,VISp,38,spontaneous,16,0.4,0.5453768398418632,16,40
8357,session_1,VISp,38,spontaneous,17,0.4,0.6717752982077052,16,40
8358,session_1,VISp,38,spontaneous,18,0.45,0.6385078759829887,18,40
8359,session_1,VISp,38,spontaneous,19,0.4,0.7778998683173852,16,40
8360,session_1,VISp,38,spontaneous,20,0.35,0.7696152885095854,14,40
8361,session_1,VISp,38,spontaneous,21,0.225,0.47971679679599,9,40
8362,session_1,VISp,38,spontaneous,22,0.425,0.8439072740411041,17,40
8363,session_1,VISp,38,spontaneous,23,0.5,0.6793662204867574,20,40
8364,session_1,VISp,38,spontaneous,24,0.425,0.5943106327545623,17,40
8365,session_1,VISp,38,spontaneous,25,0.525,0.7840558588159325,21,40
8366,session_1,VISp,38,spontaneous,26,0.375,0.6674674677561601,15,40
8367,session_1,VISp,38,spontaneous,27,0.175,0.5006406152531231,7,40
8368,session_1,VISp,38,spontaneous,28,0.425,0.5943106327545623,17,40
8369,session_1,VISp,38,spontaneous,29,0.3,0.5638694156883471,12,40
8370,session_1,VISp,39,natural_scenes,0,0.35,0.6222374845503019,14,40
8371,session_1,VISp,39,natural_scenes,1,0.425,0.5943106327545623,17,40
8372,session_1,VISp,39,natural_scenes,2,0.65,0.8022404524765274,26,40
8373,session_1,VISp,39,natural_scenes,3,0.825,0.7472170590486632,33,40
8374,session_1,VISp,39,natural_scenes,4,1.1,1.0076629473115577,44,40
8375,session_1,VISp,39,natural_scenes,5,1.225,1.3679012559954196,49,40
8376,session_1,VISp,39,natural_scenes,6,1.75,1.3349349355123201,70,40
8377,session_1,VISp,39,natural_scenes,7,1.95,1.5182648665921918,78,40
8378,session_1,VISp,39,natural_scenes,8,1.95,1.5182648665921918,78,40
8379,session_1,VISp,39,natural_scenes,9,1.675,1.308502765445869,67,40
8380,session_1,VISp,39,natural_scenes,10,1.7,1.8285485346552177,68,40
8381,session_1,VISp,39,natural_scenes,11,1.7,1.4535544409551757,68,40
8382,session_1,VISp,39,natural_scenes,12,1.5,1.414213562373095,60,40
8383,session_1,VISp,39,natural_scenes,13,1.25,1.3728129459672882,50,40
8384,session_1,VISp,39,natural_scenes,14,1.075,1.3471241923978614,43,40
8385,session_1,VISp,39,natural_scenes,15,0.8,0.9391758525703704,32,40
8386,session_1,VISp,39,natural_scenes,16,0.8,0.8227533512074423,32,40
8387,session_1,VISp,39,natural_scenes,17,0.675,0.8285761652005575,27,40
8388,session_1,VISp,39,natural_scenes,18,0.475,0.5986094998689324,19,40
8389,session_1,VISp,39,natural_scenes,19,0.575,0.9306049865682222,23,40
8390,session_1,VISp,39,natural_scenes,20,0.775,1.0497252387758793,31,40
8391,session_1,VISp,39,natural_scenes,21,0.65,0.7696152885095854,26,40
8392,session_1,VISp,39,natural_scenes,22,0.5,0.6793662204867574,20,40
8393,session_1,VISp,39,natural_scenes,23,0.6,0.8412444993533734,24,40
8394,session_1,VISp,39,natural_scenes,24,0.4,0.6717752982077053,16,40
8395,session_1,VISp,39,natural_scenes,25,0.45,0.7143223433831609,18,40
8396,session_1,VISp,39,natural_scenes,26,0.5,0.7510676161988108,20,40
8397,session_1,VISp,39,natural_scenes,27,0.425,0.6751068291531577,17,40
8398,session_1,VISp,39,natural_scenes,28,0.575,0.7472170590486632,23,40
8399,session_1,VISp,39,natural_scenes,29,0.55,0.7828285334736546,22,40
8400,session_1,VISp,40,drifting_gratings,0,0.475,0.7840558588159329,19,40
8401,session_1,VISp,40,drifting_gratings,1,0.675,1.047279748584337,27,40
8402,session_1,VISp,40,drifting_gratings,2,0.575,0.7807787039970958,23,40
8403,session_1,VISp,40,drifting_gratings,3,0.625,0.7741827783921407,25,40
8404,session_1,VISp,40,drifting_gratings,4,0.75,0.898717034272917,30,40
8405,session_1,VISp,40,drifting_gratings,5,0.975,0.8619447302169194,39,40
8406,session_1,VISp,40,drifting_gratings,6,1.225,1.3298833571369122,49,40
8407,session_1,VISp,40,drifting_gratings,7,1.625,1.1698674042769737,65,40
8408,session_1,VISp,40,drifting_gratings,8,1.775,1.2297070737291411,71,40
8409,session_1,VISp,40,drifting_gratings,9,1.525,1.2400889132721544,61,40
8410,session_1,VISp,40,drifting_gratings,10,1.5,1.4142135623730951,60,40
8411,session_1,VISp,40,drifting_gratings,11,1.525,1.2605961145833207,61,40
8412,session_1,VISp,40,drifting_gratings,12,1.075,1.0951524890895215,43,40
8413,session_1,VISp,40,drifting_gratings,13,1.15,1.1220402662000855,46,40
8414,session_1,VISp,40,drifting_gratings,14,0.775,0.8002403485107553,31,40
8415,session_1,VISp,40,drifting_gratings,15,0.85,1.0512507812735292,34,40
8416,session_1,VISp,40,drifting_gratings,16,0.7,0.8828857114526089,28,40
8417,session_1,VISp,40,drifting_gratings,17,0.625,0.9789450103725608,25,40
8418,session_1,VISp,40,drifting_gratings,18,0.6,0.8101914936669333,24,40
8419,session_1,VISp,40,drifting_gratings,19,0.575,0.7807787039970959,23,40
8420,session_1,VISp,40,drifting_gratings,20,0.475,0.7156671622894873,19,40
8421,session_1,VISp,40,drifting_gratings,21,0.625,0.8066232240898012,25,40
8422,session_1,VISp,40,drifting_gratings,22,0.275,0.5057363253408151,11,40
8423,session_1,VISp,40,drifting_gratings,23,0.425,0.5943106327545623,17,40
8424,session_1,VISp,40,drifting_gratings,24,0.475,0.8161039400870708,19,40
8425,session_1,VISp,40,drifting_gratings,25,0.35,0.5795665931516721,14,40
8426,session_1,VISp,40,drifting_gratings,26,0.625,0.8066232240898012,25,40
8427,session_1,VISp,40,drifting_gratings,27,0.3,0.6484695987575828,12,40
8428,session_1,VISp,40,drifting_gratings,28,0.55,0.7493587001820033,22,40
8429,session_1,VISp,40,drifting_gratings,29,0.175,0.4464963318538847,7,40
8430,session_1,VISp,41,spontaneous,0,0.325,0.572332161042958,13,40
8431,session_1,VISp,41,spontaneous,1,0.475,0.7156671622894871,19,40
8432,session_1,VISp,41,spontaneous,2,0.475,0.5986094998689324,19,40
8433,session_1,VISp,41,spontaneous,3,0.475,0.7506407519323332,19,40
8434,session_1,VISp,41,spontaneous,4,0.575,0.8439072740411041,23,40
8435,session_1,VISp,41,spontaneous,5,0.55,0.6774764637788968,22,40
8436,session_1,VISp,41,spontaneous,6,0.4,0.7089175569585667,16,40
8437,session_1,VISp,41,spontaneous,7,0.525,0.7156671622894872,21,40
8438,session_1,VISp,41,spontaneous,8,0.55,0.8149248824907509,22,40
8439,session_1,VISp,41,spontaneous,9,0.5,0.7510676161988108,20,40
8440,session_1,VISp,41,spontaneous,10,0.45,0.6774764637788968,18,40
8441,session_1,VISp,41,spontaneous,11,0.45,0.7143223433831607,18,40
8442,session_1,VISp,41,spontaneous,12,0.5,0.7510676161988108,20,40
8443,session_1,VISp,41,spontaneous,13,0.35,0.5795665931516721,14,40
8444,session_1,VISp,41,spontaneous,14,0.475,0.6400120191179104,19,40
8445,session_1,VISp,41,spontaneous,15,0.325,0.572332161042958,13,40
8446,session_1,VISp,41,spontaneous,16,0.375,0.6674674677561601,15,40
8447,session_1,VISp,41,spontaneous,17,0.575,0.7807787039970958,23,40
8448,session_1,VISp,41,spontaneous,18,0.425,0.7807787039970957,17,40
8449,session_1,VISp,41,spontaneous,19,0.425,0.8129559864454138,17,40
8450,session_1,VISp,41,spontaneous,20,0.525,0.6788942744621108,21,40
8451,session_1,VISp,41,spontaneous,21,0.325,0.6558416006386032,13,40
8452,session_1,VISp,41,spontaneous,22,0.5,0.6405126152203484,20,40
8453,session_1,VISp,41,spontaneous,23,0.275,0.505736325340815,11,40
8454,session_1,VISp,41,spontaneous,24,0.5,0.7510676161988107,20,40
8455,session_1,VISp,41,spontaneous,25,0.575,0.7472170590486633,23,40
8456,session_1,VISp,41,spontaneous,26,0.375,0.6674674677561601,15,40
8457,session_1,VISp,41,spontaneous,27,0.325,0.6558416006386033,13,40
8458,session_1,VISp,41,spontaneous,28,0.525,0.7156671622894873,21,40
8459,session_1,VISp,41,spontaneous,29,0.45,0.7143223433831608,18,40
8460,session_1,VISp,42,natural_scenes,0,0.4,0.6717752982077051,16,40
8461,session_1,VISp,42,natural_scenes,1,0.55,0.7493587001820033,22,40
8462,session_1,VISp,42,natural_scenes,2,0.75,1.0315534712764842,30,40
8463,session_1,VISp,42,natural_scenes,3,0.875,1.0666866985298509,35,40
8464,session_1,VISp,42,natural_scenes,4,1.2,1.2025613689761727,48,40
8465,session_1,VISp,42,natural_scenes,5,1.25,1.1036071393157612,50,40
8466,session_1,VISp,42,natural_scenes,6,1.725,1.6639079732935182,69,40
8467,session_1,VISp,42,natural_scenes,7,1.475,1.3202078313465337,59,40
8468,session_1,VISp,42,natural_scenes,8,2.05,1.6478424121816428,82,40
8469,session_1,VISp,42,natural_scenes,9,1.7,1.3625014702415028,68,40
8470,session_1,VISp,42,natural_scenes,10,1.9,1.5157294934901469,76,40
8471,session_1,VISp,42,natural_scenes,11,1.6,1.4987174003640067,64,40
8472,session_1,VISp,42,natural_scenes,12,1.625,1.4085362469508405,65,40
8473,session_1,VISp,42,natural_scenes,13,1.25,1.255755978254962,50,40
8474,session_1,VISp,42,natural_scenes,14,1.25,1.192927878405448,50,40
8475,session_1,VISp,42,natural_scenes,15,1.125,1.136515141415488,45,40
8476,session_1,VISp,42,natural_scenes,16,1.0,1.1547005383792515,40,40
8477,session_1,VISp,42,natural_scenes,17,0.95,0.8458041235325207,38,40
8478,session_1,VISp,42,natural_scenes,18,0.9,0.9001424388708767,36,40
8479,session_1,VISp,42,natural_scenes,19,0.85,0.9753368911725073,34,40
8480,session_1,VISp,42,natural_scenes,20,0.625,0.8678739126192977,25,40
8481,session_1,VISp,42,natural_scenes,21,0.575,0.7472170590486632,23,40
8482,session_1,VISp,42,natural_scenes,22,0.55,0.6774764637788969,22,40
8483,session_1,VISp,42,natural_scenes,23,0.55,0.875595035770913,22,40
8484,session_1,VISp,42,natural_scenes,24,0.375,0.7048367696104338,15,40
8485,session_1,VISp,42,natural_scenes,25,0.45,0.7493587001820033,18,40
8486,session_1,VISp,42,natural_scenes,26,0.45,0.7493587001820033,18,40
8487,session_1,VISp,42,natural_scenes,27,0.625,1.0545992068930676,25,40
8488,session_1,VISp,42,natural_scenes,28,0.65,0.6998168258505861,26,40
8489,session_1,VISp,42,natural_scenes,29,0.55,1.1082441645256376,22,40
8490,session_1,VISp,43,drifting_gratings,0,0.35,0.6222374845503018,14,40
8491,session_1,VISp,43,drifting_gratings,1,0.575,0.873762861685903,23,40
8492,session_1,VISp,43,drifting_gratings,2,0.6,0.9554164080758257,24,40
8493,session_1,VISp,43,drifting_gratings,3,0.75,0.9805806756909202,30,40
8494,session_1,VISp,43,drifting_gratings,4,0.9,0.9281909617845141,36,40
8495,session_1,VISp,43,drifting_gratings,5,1.35,1.231009591914139,54,40
8496,session_1,VISp,43,drifting_gratings,6,1.375,1.3143683283479188,55,40
8497,session_1,VISp,43,drifting_gratings,7,1.55,1.413306724471336,62,40
8498,session_1,VISp,43,drifting_gratings,8,1.4,1.354952927557794,56,40
8499,session_1,VISp,43,drifting_gratings,9,1.625,1.4085362469508402,65,40
8500,session_1,VISp,43,drifting_gratings,10,1.6,1.6140409552202215,64,40
8501,session_1,VISp,43,drifting_gratings,11,1.75,1.6290629680421054,70,40
8502,session_1,VISp,43,drifting_gratings,12,1.075,1.2276201701060805,43,40
8503,session_1,VISp,43,drifting_gratings,13,1.425,1.1521996799878493,57,40
8504,session_1,VISp,43,drifting_gratings,14,0.75,0.8697184926229041,30,40
8505,session_1,VISp,43,drifting_gratings,15,0.975,0.9195177108206347,39,40
8506,session_1,VISp,43,drifting_gratings,16,0.625,0.9250779592927456,25,40
8507,session_1,VISp,43,drifting_gratings,17,0.675,0.944281031614353,27,40
8508,session_1,VISp,43,drifting_gratings,18,0.75,0.8086075400626398,30,40
8509,session_1,VISp,43,drifting_gratings,19,0.925,1.141018438467616,37,40
8510,session_1,VISp,43,drifting_gratings,20,0.675,0.8589647913741942,27,40
8511,session_1,VISp,43,drifting_gratings,21,0.55,0.8458041235325207,22,40
8512,session_1,VISp,43,drifting_gratings,22,0.45,0.5970010522689692,18,40
8513,session_1,VISp,43,drifting_gratings,23,0.55,0.7828285334736546,22,40
8514,session_1,VISp,43,drifting_gratings,24,0.525,0.7156671622894871,21,40
8515,session_1,VISp,43,drifting_gratings,25,0.625,0.9789450103725608,25,40
8516,session_1,VISp,43,drifting_gratings,26,0.4,0.6324555320336759,16,40
8517,session_1,VISp,43,drifting_gratings,27,0.525,0.750640751932333,21,40
8518,session_1,VISp,43,drifting_gratings,28,0.45,0.7143223433831607,18,40
8519,session_1,VISp,43,drifting_gratings,29,0.525,0.9867714774546074,21,40
8520,session_1,VISp,44,spontaneous,0,0.575,0.7472170590486632,23,40
8521,session_1,VISp,44,spontaneous,1,0.525,0.8469401940560457,21,40
8522,session_1,VISp,44,spontaneous,2,0.6,1.0327955589886444,24,40
8523,session_1,VISp,44,spontaneous,3,0.475,0.7840558588159328,19,40
8524,session_1,VISp,44,spontaneous,4,0.375,0.740322175189237,15,40
8525,session_1,VISp,44,spontaneous,5,0.5,0.816496580927726,20,40
8526,session_1,VISp,44,spontaneous,6,0.45,0.6774764637788969,18,40
8527,session_1,VISp,44,spontaneous,7,0.525,0.6400120191179105,21,40
8528,session_1,VISp,44,spontaneous,8,0.35,0.5795665931516722,14,40
8529,session_1,VISp,44,spontaneous,9,0.325,0.6155047959570695,13,40
8530,session_1,VISp,44,spontaneous,10,0.4,0.5905234531480936,16,40
8531,session_1,VISp,44,spontaneous,11,0.3,0.5638694156883471,12,40
8532,session_1,VISp,44,spontaneous,12,0.375,0.6674674677561601,15,40
8533,session_1,VISp,44,spontaneous,13,0.25,0.4385290096535146,10,40
8534,session_1,VISp,44,spontaneous,14,0.5,0.6793662204867574,20,40
8535,session_1,VISp,44,spontaneous,15,0.375,0.5856182356695513,15,40
8536,session_1,VISp,44,spontaneous,16,0.475,0.7156671622894872,19,40
8537,session_1,VISp,44,spontaneous,17,0.425,0.549475274168981,17,40
8538,session_1,VISp,44,spontaneous,18,0.3,0.6868732574462858,12,40
8539,session_1,VISp,44,spontaneous,19,0.575,0.6751068291531577,23,40
8540,session_1,VISp,44,spontaneous,20,0.325,0.6155047959570695,13,40
8541,session_1,VISp,44,spontaneous,21,0.425,0.6751068291531578,17,40
8542,session_1,VISp,44,spontaneous,22,0.475,0.6788942744621109,19,40
8543,session_1,VISp,44,spontaneous,23,0.45,0.7143223433831607,18,40
8544,session_1,VISp,44,spontaneous,24,0.4,0.5905234531480936,16,40
8545,session_1,VISp,44,spontaneous,25,0.525,0.7156671622894871,21,40
8546,session_1,VISp,44,spontaneous,26,0.375,0.5856182356695512,15,40
8547,session_1,VISp,44,spontaneous,27,0.3,0.5638694156883471,12,40
8548,session_1,VISp,44,spontaneous,28,0.325,0.6155047959570695,13,40
8549,session_1,VISp,44,spontaneous,29,0.2,0.4050957468334666,8,40
8550,session_1,VISp,45,natural_scenes,0,0.525,0.7156671622894871,21,40
8551,session_1,VISp,45,natural_scenes,1,0.475,0.7506407519323332,19,40
8552,session_1,VISp,45,natural_scenes,2,0.4,0.5453768398418632,16,40
8553,session_1,VISp,45,natural_scenes,3,0.85,1.0012812305062462,34,40
8554,session_1,VISp,45,natural_scenes,4,1.025,0.946992540517016,41,40
8555,session_1,VISp,45,natural_scenes,5,1.625,1.1021540680610808,65,40
8556,session_1,VISp,45,natural_scenes,6,1.325,1.1183206273877924,53,40
8557,session_1,VISp,45,natural_scenes,7,1.5,1.219499687240422,60,40
8558,session_1,VISp,45,natural_scenes,8,2.025,1.5930538323674166,81,40
8559,session_1,VISp,45,natural_scenes,9,2.025,1.5440124218976863,81,40
8560,session_1,VISp,45,natural_scenes,10,1.675,1.0951524890895217,67,40
8561,session_1,VISp,45,natural_scenes,11,1.775,1.4933613779417911,71,40
8562,session_1,VISp,45,natural_scenes,12,1.275,1.219236835704393,51,40
8563,session_1,VISp,45,natural_scenes,13,0.975,0.9996794357987837,39,40
8564,session_1,VISp,45,natural_scenes,14,1.025,1.0974913118048724,41,40
8565,session_1,VISp,45,natural_scenes,15,1.05,1.0609623111312794,42,40
8566,session_1,VISp,45,natural_scenes,16,0.775,1.2086759019263336,31,40
8567,session_1,VISp,45,natural_scenes,17,0.8,0.9391758525703704,32,40
8568,session_1,VISp,45,natural_scenes,18,0.9,1.1277388313766943,36,40
8569,session_1,VISp,45,natural_scenes,19,0.425,0.6751068291531577,17,40
8570,session_1,VISp,45,natural_scenes,20,0.8,1.0426789952710698,32,40
8571,session_1,VISp,45,natural_scenes,21,0.625,0.8678739126192976,25,40
8572,session_1,VISp,45,natural_scenes,22,0.825,1.1742428002104819,33,40
8573,session_1,VISp,45,natural_scenes,23,0.55,0.875595035770913,22,40
8574,session_1,VISp,45,natural_scenes,24,0.575,0.7472170590486632,23,40
8575,session_1,VISp,45,natural_scenes,25,0.7,1.017790467580354,28,40
8576,session_1,VISp,45,natural_scenes,26,0.525,0.7506407519323332,21,40
8577,session_1,VISp,45,natural_scenes,27,0.575,0.7472170590486632,23,40
8578,session_1,VISp,45,natural_scenes,28,0.45,0.6385078759829886,18,40
8579,session_1,VISp,45,natural_scenes,29,0.525,0.6788942744621109,21,40
8580,session_1,VISp,46,drifting_gratings,0,0.4,0.5453768398418634,16,40
8581,session_1,VISp,46,drifting_gratings,1,0.45,0.7143223433831609,18,40
8582,session_1,VISp,46,drifting_gratings,2,0.425,0.6359930655967716,17,40
8583,session_1,VISp,46,drifting_gratings,3,0.675,0.9167249398727055,27,40
8584,session_1,VISp,46,drifting_gratings,4,1.0,0.816496580927726,40,40
8585,session_1,VISp,46,drifting_gratings,5,1.125,1.136515141415488,45,40
8586,session_1,VISp,46,drifting_gratings,6,1.325,1.0472797485843368,53,40
8587,session_1,VISp,46,drifting_gratings,7,1.3,1.3435505964154106,52,40
8588,session_1,VISp,46,drifting_gratings,8,1.375,1.1915837338902353,55,40
8589,session_1,VISp,46,drifting_gratings,9,1.525,1.4139869074213431,61,40
8590,session_1,VISp,46,drifting_gratings,10,1.25,1.3913653136029502,50,40
8591,session_1,VISp,46,drifting_gratings,11,1.375,1.3143683283479188,55,40
8592,session_1,VISp,46,drifting_gratings,12,1.05,1.1535897150933825,42,40
8593,session_1,VISp,46,drifting_gratings,13,1.075,1.0951524890895215,43,40
8594,session_1,VISp,46,drifting_gratings,14,0.95,1.2393132920684082,38,40
8595,session_1,VISp,46,drifting_gratings,15,1.075,1.141018438467616,43,40
8596,session_1,VISp,46,drifting_gratings,16,0.775,0.9996794357987836,31,40
8597,session_1,VISp,46,drifting_gratings,17,0.525,0.905467721606792,21,40
8598,session_1,VISp,46,drifting_gratings,18,0.6,0.8101914936669333,24,40
8599,session_1,VISp,46,drifting_gratings,19,0.9,1.1502508087703842,36,40
8600,session_1,VISp,46,drifting_gratings,20,0.575,0.8129559864454139,23,40
8601,session_1,VISp,46,drifting_gratings,21,0.55,0.6774764637788968,22,40
8602,session_1,VISp,46,drifting_gratings,22,0.65,1.0265700920278917,26,40
8603,session_1,VISp,46,drifting_gratings,23,0.375,0.5856182356695511,15,40
8604,session_1,VISp,46,drifting_gratings,24,0.6,0.7442084075352509,24,40
8605,session_1,VISp,46,drifting_gratings,25,0.425,0.6359930655967716,17,40
8606,session_1,VISp,46,drifting_gratings,26,0.525,0.6788942744621109,21,40
8607,session_1,VISp,46,drifting_gratings,27,0.425,0.6359930655967716,17,40
8608,session_1,VISp,46,drifting_gratings,28,0.675,0.8285761652005575,27,40
8609,session_1,VISp,46,drifting_gratings,29,0.675,0.944281031614353,27,40
8610,session_1,VISp,47,spontaneous,0,0.45,0.6774764637788969,18,40
8611,session_1,VISp,47,spontaneous,1,0.525,0.6788942744621109,21,40
8612,session_1,VISp,47,spontaneous,2,0.425,0.5006406152531231,17,40
8613,session_1,VISp,47,spontaneous,3,0.55,0.9594335935919797,22,40
8614,session_1,VISp,47,spontaneous,4,0.375,0.5400617248673217,15,40
8615,session_1,VISp,47,spontaneous,5,0.4,0.5453768398418632,16,40
8616,session_1,VISp,47,spontaneous,6,0.5,0.816496580927726,20,40
8617,session_1,VISp,47,spontaneous,7,0.425,0.549475274168981,17,40
8618,session_1,VISp,47,spontaneous,8,0.3,0.5163977794943223,12,40
8619,session_1,VISp,47,spontaneous,9,0.475,0.6400120191179105,19,40
8620,session_1,VISp,47,spontaneous,10,0.525,0.9604352645732546,21,40
8621,session_1,VISp,47,spontaneous,11,0.45,0.7493587001820033,18,40
8622,session_1,VISp,47,spontaneous,12,0.425,0.6751068291531577,17,40
8623,session_1,VISp,47,spontaneous,13,0.5,0.599144689515278,20,40
8624,session_1,VISp,47,spontaneous,14,0.375,0.7048367696104338,15,40
8625,session_1,VISp,47,spontaneous,15,0.4,0.6717752982077052,16,40
8626,session_1,VISp,47,spontaneous,16,0.475,0.5986094998689324,19,40
8627,session_1,VISp,47,spontaneous,17,0.375,0.5400617248673217,15,40
8628,session_1,VISp,47,spontaneous,18,0.2,0.40509574683346666,8,40
8629,session_1,VISp,47,spontaneous,19,0.375,0.5856182356695512,15,40
8630,session_1,VISp,47,spontaneous,20,0.35,0.6222374845503019,14,40
8631,session_1,VISp,47,spontaneous,21,0.425,0.5494752741689811,17,40
8632,session_1,VISp,47,spontaneous,22,0.45,0.6774764637788969,18,40
8633,session_1,VISp,47,spontaneous,23,0.5,0.7510676161988107,20,40
8634,session_1,VISp,47,spontaneous,24,0.625,0.7403221751892368,25,40
8635,session_1,VISp,47,spontaneous,25,0.325,0.6938373414643063,13,40
8636,session_1,VISp,47,spontaneous,26,0.575,0.8439072740411041,23,40
8637,session_1,VISp,47,spontaneous,27,0.425,0.6751068291531577,17,40
8638,session_1,VISp,47,spontaneous,28,0.35,0.6222374845503019,14,40
8639,session_1,VISp,47,spontaneous,29,0.375,0.5400617248673217,15,40
8640,session_1,VISp,48,natural_scenes,0,0.475,0.8469401940560456,19,40
8641,session_1,VISp,48,natural_scenes,1,0.675,0.8589647913741941,27,40
8642,session_1,VISp,48,natural_scenes,2,0.875,0.9919548170024474,35,40
8643,session_1,VISp,48,natural_scenes,3,1.275,1.085746818483091,51,40
8644,session_1,VISp,48,natural_scenes,4,1.175,0.9841695705465311,47,40
8645,session_1,VISp,48,natural_scenes,5,1.725,1.4139869074213431,69,40
8646,session_1,VISp,48,natural_scenes,6,1.4,1.194002104537938,56,40
8647,session_1,VISp,48,natural_scenes,7,1.825,1.6777197590013624,73,40
8648,session_1,VISp,48,natural_scenes,8,1.875,1.5555937113757548,75,40
8649,session_1,VISp,48,natural_scenes,9,1.95,1.2598331187818042,78,40
8650,session_1,VISp,48,natural_scenes,10,1.85,1.4060309658478638,74,40
8651,session_1,VISp,48,natural_scenes,11,1.925,1.5256356388614234,77,40
8652,session_1,VISp,48,natural_scenes,12,1.325,1.071483515074741,53,40
8653,session_1,VISp,48,natural_scenes,13,1.475,1.3957352625325918,59,40
